name,id,alias,image_url,is_closed,url,review_count,categories,rating,coordinates_latitude,coordinates_longitude,transactions_delivery,transactions_pickup,transactions_restaurant_reservation,price,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,display_address,phone,display_phone,distance
La Nonna,Enf_3DXmppx19hFGs0UDKw,la-nonna-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/8xdjp7wB5coHLencrzHyCA/o.jpg,False,https://www.yelp.com/biz/la-nonna-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,300,"argentine | Argentine, italian | Italian",4.5,41.9429574,-87.7203016,True,True,False,$$,3400 N Lawndale Ave,,,Chicago,60618,US,IL,"3400 N Lawndale Ave, Chicago, IL 60618",+17732534741,(773) 253-4741,2831.95600095067
Lula Cafe,4i1Ny2zIE1VJSU9gLMkHqg,lula-cafe-chicago-3,https://s3-media2.fl.yelpcdn.com/bphoto/WkMtZa10zHh9HthzSoowzg/o.jpg,False,https://www.yelp.com/biz/lula-cafe-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1932,"newamerican | American (New), breakfast_brunch | Breakfast & Brunch, desserts | Desserts",4.5,41.927668036295,-87.706845233929,True,True,False,$$,2537 N Kedzie Blvd,,,Chicago,60647,US,IL,"2537 N Kedzie Blvd, Chicago, IL 60647",+17734899554,(773) 489-9554,4687.1520595034235
Sushi Joon,11855kAfayv4GH6DgGwvkQ,sushi-joon-chicago-2,https://s3-media4.fl.yelpcdn.com/bphoto/CB-Gt5kShApzJvEtgSa28g/o.jpg,False,https://www.yelp.com/biz/sushi-joon-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,250,"sushi | Sushi Bars, japanese | Japanese, korean | Korean",5.0,41.9815602,-87.6925329,True,False,False,$$,5503 N Lincoln Ave,,,Chicago,60625,US,IL,"5503 N Lincoln Ave, Chicago, IL 60625",+17737282939,(773) 728-2939,2796.1644744549003
Little Bad Wolf,9mhqcimD0CYvqxzfj_VXnQ,little-bad-wolf-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/R0P4ikdx_JnrG_MTTVbS7w/o.jpg,False,https://www.yelp.com/biz/little-bad-wolf-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1545,"tradamerican | American (Traditional), beerbar | Beer Bar, cocktailbars | Cocktail Bars",4.5,41.9833823855364,-87.6690510144549,True,True,False,$$,1541 W Bryn Mawr Ave,,,Chicago,60660,US,IL,"1541 W Bryn Mawr Ave, Chicago, IL 60660",+17739426399,(773) 942-6399,4633.945393685747
Spacca Napoli,0fFLUKl71vv3eNV2xhikEw,spacca-napoli-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/wNzXwZlrUFTs_BlsShbOnA/o.jpg,False,https://www.yelp.com/biz/spacca-napoli-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1512,"pizza | Pizza, italian | Italian",4.0,41.963286,-87.673801,True,False,False,$$,1769 W Sunnyside Ave,,,Chicago,60640,US,IL,"1769 W Sunnyside Ave, Chicago, IL 60640",+17738782420,(773) 878-2420,3973.7751758131867
Patino's Grill,3_bJTUh5BNaD10s4hZUcjQ,patinos-grill-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/e_qwLhWKDnBy0mu5n7vaGA/o.jpg,False,https://www.yelp.com/biz/patinos-grill-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,190,"burgers | Burgers, sandwiches | Sandwiches, pizza | Pizza",4.5,41.953742,-87.706068,True,True,False,$,3109 W Irving Park Rd,,,Chicago,60618,US,IL,"3109 W Irving Park Rd, Chicago, IL 60618",+17736543453,(773) 654-3453,2064.3684831130795
Community Tavern,1uFRbr6B-BiNGtT90sdk0w,community-tavern-chicago-3,https://s3-media1.fl.yelpcdn.com/bphoto/O61lC6hgRWzCFlIxK2b8EA/o.jpg,False,https://www.yelp.com/biz/community-tavern-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,432,"newamerican | American (New), cocktailbars | Cocktail Bars, desserts | Desserts",4.5,41.9540099,-87.74883,True,True,True,$$,4038 N Milwaukee Ave,,,Chicago,60641,US,IL,"4038 N Milwaukee Ave, Chicago, IL 60641",+17732836080,(773) 283-6080,2780.7862929169332
Ban Po Jung,MUmOoa2Zg2B2qBq1VHTNaA,ban-po-jung-chicago-2,https://s3-media3.fl.yelpcdn.com/bphoto/U10uCtrrSAifRxKdbC8ZkQ/o.jpg,False,https://www.yelp.com/biz/ban-po-jung-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,223,"korean | Korean, soup | Soup, seafood | Seafood",4.0,41.97593,-87.71558,True,True,False,$$,3450 W Foster Ave,,,Chicago,60625,US,IL,"3450 W Foster Ave, Chicago, IL 60625",+17735835209,(773) 583-5209,963.0001806854589
The Angry Crab,s3Hwq1VXyQ_3dpqzkluRvQ,the-angry-crab-chicago-3,https://s3-media4.fl.yelpcdn.com/bphoto/nFOrCP-Uzna4k7WvNsKEvA/o.jpg,False,https://www.yelp.com/biz/the-angry-crab-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,888,"seafood | Seafood, southern | Southern, cajun | Cajun/Creole",4.0,41.9845332,-87.6972261,True,True,False,$$,5665 N Lincoln Ave,,,Chicago,60659,US,IL,"5665 N Lincoln Ave, Chicago, IL 60659",+17737846848,(773) 784-6848,2690.140382741028
Luella's Southern Kitchen,JCmp_Uf0S2cnGQtDvsbleg,luellas-southern-kitchen-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/_idy1fnEe9AgIAf0h2Am6A/o.jpg,False,https://www.yelp.com/biz/luellas-southern-kitchen-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,728,"southern | Southern, breakfast_brunch | Breakfast & Brunch, chickenshop | Chicken Shop",4.0,41.965223,-87.686103,True,True,False,$$,4609 N Lincoln Ave,,,Chicago,60625,US,IL,"4609 N Lincoln Ave, Chicago, IL 60625",+17739618196,(773) 961-8196,2937.014242906599
"Noon O Kabab - Pick Up, Delivery & Catering",g7zJWI1rnpjCfMI00n6ODg,noon-o-kabab-pick-up-delivery-and-catering-chicago-3,https://s3-media3.fl.yelpcdn.com/bphoto/8P6bq8YjZkQb6HqpeWRodQ/o.jpg,False,https://www.yelp.com/biz/noon-o-kabab-pick-up-delivery-and-catering-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,108,"catering | Caterers, persian | Persian/Iranian",4.5,41.967021,-87.708181,False,False,False,$$,4701 N Kedzie Ave,,,Chicago,60625,US,IL,"4701 N Kedzie Ave, Chicago, IL 60625",+17732798899,(773) 279-8899,1101.0939546120142
Hopleaf,sR4EOfPuI-at41uIxIZPhw,hopleaf-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/6Z38fgPP2GgNDYI_tLL_qQ/o.jpg,False,https://www.yelp.com/biz/hopleaf-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,2082,gastropubs | Gastropubs,4.0,41.97581,-87.66874,True,False,False,$$,5148 N Clark St,,,Chicago,60640,US,IL,"5148 N Clark St, Chicago, IL 60640",+17733349851,(773) 334-9851,4442.612408275181
El Padre Nuestro,USPPmi42XS1P2s_BGTTwbg,el-padre-nuestro-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/OfF-y6I94iBQx1Cp1R-rVg/o.jpg,False,https://www.yelp.com/biz/el-padre-nuestro-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,117,mexican | Mexican,4.0,41.971435,-87.7083697,True,True,False,$,4959 N Kedzie Ave,,,Chicago,60625,US,IL,"4959 N Kedzie Ave, Chicago, IL 60625",+17734635612,(773) 463-5612,1145.7300000009664
Cafe Selmarie,4i9LUrKeoMmUB_qZicuJnQ,cafe-selmarie-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/iSz7Zo_9nJYMRz9jbliYfw/o.jpg,False,https://www.yelp.com/biz/cafe-selmarie-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,730,"bakeries | Bakeries, breakfast_brunch | Breakfast & Brunch, cafes | Cafes",4.0,41.9674474,-87.6875832,True,False,False,$$,4729 N Lincoln Ave,,,Chicago,60625,US,IL,"4729 N Lincoln Ave, Chicago, IL 60625",+17739895595,(773) 989-5595,2801.690626948386
Bistro Campagne,1cgWXsikJqAQezRmruj2rg,bistro-campagne-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/6NkGfixkjo7pgoe5gkGgOA/o.jpg,False,https://www.yelp.com/biz/bistro-campagne-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,687,french | French,4.0,41.96356,-87.68563,True,False,False,$$$,4518 N Lincoln Ave,,,Chicago,60625,US,IL,"4518 N Lincoln Ave, Chicago, IL 60625",+17732716100,(773) 271-6100,3007.177111709144
m.henry,nd1KFxtZHXIMLqPtgubLpQ,m-henry-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/XpWcnSB3gQ8-MHRwAXuXMw/o.jpg,False,https://www.yelp.com/biz/m-henry-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1728,"breakfast_brunch | Breakfast & Brunch, newamerican | American (New), cafes | Cafes",4.0,41.9856948852539,-87.6688842773438,True,False,False,$$,5707 N Clark St,,,Chicago,60660,US,IL,"5707 N Clark St, Chicago, IL 60660",+17735611600,(773) 561-1600,4732.586290947222
Sticky Rice,hRYN65DXOBwIZ5Hzq_UxaA,sticky-rice-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/f1S5SMHsn11UJCPFVbvP5w/o.jpg,False,https://www.yelp.com/biz/sticky-rice-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,857,thai | Thai,4.0,41.95467,-87.68883,True,True,False,$$,4018 N Western Ave,,,Chicago,60618,US,IL,"4018 N Western Ave, Chicago, IL 60618",+17735880133,(773) 588-0133,3098.9509410039504
Java & Mug Cafe,7YEhilJMQOntdKMleZCGuw,java-and-mug-cafe-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/8vv7xalbDCmG1J44D4Gfrg/o.jpg,False,https://www.yelp.com/biz/java-and-mug-cafe-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,197,"coffee | Coffee & Tea, bubbletea | Bubble Tea",4.5,41.98279,-87.71071,True,False,False,$,3247 W Bryn Mawr Ave,,,Chicago,60659,US,IL,"3247 W Bryn Mawr Ave, Chicago, IL 60659",+17735390407,(773) 539-0407,1840.6911094578531
Brazilian Bowl,_-toZK3WpdvKpXYjT8wTCg,brazilian-bowl-chicago-6,https://s3-media3.fl.yelpcdn.com/bphoto/NVkqsWfLWQRo94vu_jAMHw/o.jpg,False,https://www.yelp.com/biz/brazilian-bowl-chicago-6?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,164,brazilian | Brazilian,4.0,41.9686181,-87.7086805,True,True,False,$$,3200 W Lawrence Ave,,,Chicago,60625,US,IL,"3200 W Lawrence Ave, Chicago, IL 60625",+17739617399,(773) 961-7399,1049.0897665217844
West River Cafe,y12ngwgZED8rAy-DII0yzA,west-river-cafe-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/F4yMxHQA_9P6IjvqAcv3jQ/o.jpg,False,https://www.yelp.com/biz/west-river-cafe-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,180,"diners | Diners, breakfast_brunch | Breakfast & Brunch",4.0,41.9613562524319,-87.7083145827055,True,True,False,$,4400 N Kedzie Ave,,,Chicago,60625,US,IL,"4400 N Kedzie Ave, Chicago, IL 60625",+17738662133,(773) 866-2133,1330.8396674931005
Staropolska Restaurant,5N4g9tt8RCuZf0Hte94Oxw,staropolska-restaurant-chicago-3,https://s3-media3.fl.yelpcdn.com/bphoto/fvMjoonS_ZzRTsmlrTje-g/o.jpg,False,https://www.yelp.com/biz/staropolska-restaurant-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,498,"polish | Polish, desserts | Desserts, soup | Soup",4.5,41.936365,-87.719246,True,True,False,$$,3030 N Milwaukee Ave,,,Chicago,60618,US,IL,"3030 N Milwaukee Ave, Chicago, IL 60618",+17733420779,(773) 342-0779,3567.9395883813168
Gene's Sausage Shop & Delicatessen,-8sRHGkXI2GyXxBQUR6ySw,genes-sausage-shop-and-delicatessen-chicago-2,https://s3-media2.fl.yelpcdn.com/bphoto/KKP00oUUGQBul_Zh5AqEoA/o.jpg,False,https://www.yelp.com/biz/genes-sausage-shop-and-delicatessen-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,483,"meats | Meat Shops, grocery | Grocery, wine_bars | Wine Bars",4.0,41.96782,-87.68833,True,False,False,$$,4750 N Lincoln Ave,,,Chicago,60625,US,IL,"4750 N Lincoln Ave, Chicago, IL 60625",+17737287243,(773) 728-7243,2730.4958172864585
Marie's Pizza & Liquors,WHSmjMlPWUrM3gOwFx7Gug,maries-pizza-and-liquors-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/lr8AzkkRow_LZC0e3FSj3Q/o.jpg,False,https://www.yelp.com/biz/maries-pizza-and-liquors-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,444,"beer_and_wine | Beer, Wine & Spirits, pizza | Pizza, salad | Salad",3.5,41.96795,-87.73144,True,True,False,$$,4127 W Lawrence Ave,,,Chicago,60630,US,IL,"4127 W Lawrence Ave, Chicago, IL 60630",+17737251812,(773) 725-1812,841.4977285377524
Chicago Taco Authority,l6DJLECaIlx8ko-jFB8Qeg,chicago-taco-authority-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/1rMnh1O4tbB30MbOsIlNRw/o.jpg,False,https://www.yelp.com/biz/chicago-taco-authority-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,280,tacos | Tacos,4.5,41.95324,-87.73332,True,False,False,$,4219 W Irving Park Rd,,,Chicago,60641,US,IL,"4219 W Irving Park Rd, Chicago, IL 60641",+17732828226,(773) 282-8226,1945.3960121956218
Cafe Ba-Ba-Reeba!,y8jVBaHh8ntYkVqDXpsi1Q,cafe-ba-ba-reeba-chicago-3,https://s3-media2.fl.yelpcdn.com/bphoto/ByUg9r8Sz3YgHyDWbUdcyg/o.jpg,False,https://www.yelp.com/biz/cafe-ba-ba-reeba-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,4102,"spanish | Spanish, tapas | Tapas Bars, venues | Venues & Event Spaces",4.0,41.918984,-87.648687,True,True,False,$$,2024 N Halsted St,,,Chicago,60614,US,IL,"2024 N Halsted St, Chicago, IL 60614",+17739355000,(773) 935-5000,8145.1217558718845
La Villa Restaurant,hvHVAs2lhaoYo_rxOUuSTQ,la-villa-restaurant-chicago-2,https://s3-media2.fl.yelpcdn.com/bphoto/-NKc5C-8rXCH3dyKNy-0lw/o.jpg,False,https://www.yelp.com/biz/la-villa-restaurant-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,617,"pizza | Pizza, italian | Italian, lounges | Lounges",4.0,41.94754,-87.72775,True,False,False,$$,3638 N Pulaski Rd,,,Chicago,60641,US,IL,"3638 N Pulaski Rd, Chicago, IL 60641",+17732837980,(773) 283-7980,2379.378425517764
Alinea,pbEiXam9YJL3neCYHGwLUA,alinea-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/PZHjmtwF_LunVQ5jR8LjNA/o.jpg,False,https://www.yelp.com/biz/alinea-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,2249,"newamerican | American (New), modern_european | Modern European",4.5,41.9134194160823,-87.6482384681229,False,False,False,$$$$,1723 N Halsted St,,,Chicago,60614,US,IL,"1723 N Halsted St, Chicago, IL 60614",+13128670110,(312) 867-0110,8601.053552868176
Crisp,WBU0yq9J8qiYQfI_fh2P1Q,crisp-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/NiuYTRucXsNSMjkZKc8zkw/o.jpg,False,https://www.yelp.com/biz/crisp-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,3137,"korean | Korean, chicken_wings | Chicken Wings",4.5,41.9361214592879,-87.6444210345452,True,False,False,$$,2940 N Broadway Ave,,,Chicago,60657,US,IL,"2940 N Broadway Ave, Chicago, IL 60657",+17736977610,(773) 697-7610,7306.311597808414
Pequod's Pizzeria,DXwSYgiXqIVNdO9dazel6w,pequods-pizzeria-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/8QJUNblfCI0EDhOjuIWJ4A/o.jpg,False,https://www.yelp.com/biz/pequods-pizzeria-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,6174,pizza | Pizza,4.0,41.92187,-87.664486,True,False,True,$$,2207 N Clybourn Ave,,,Chicago,60614,US,IL,"2207 N Clybourn Ave, Chicago, IL 60614",+17733271512,(773) 327-1512,6993.960488219829
Señor Pan Cafe Tapas & Vinos,6o35KF_Z2N-6KsDJvBJzzA,señor-pan-cafe-tapas-and-vinos-chicago-5,https://s3-media2.fl.yelpcdn.com/bphoto/UsyFYTe7iOXbjV6CthDIqQ/o.jpg,False,https://www.yelp.com/biz/se%C3%B1or-pan-cafe-tapas-and-vinos-chicago-5?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,170,"cuban | Cuban, caribbean | Caribbean, sandwiches | Sandwiches",4.0,41.96865,-87.74055,True,True,False,$$,4821 N Elston Ave,,,Chicago,60630,US,IL,"4821 N Elston Ave, Chicago, IL 60630",+17738530840,(773) 853-0840,1598.824096545297
Fork,Ykiz1UT9SO5u-y8nqDTy4A,fork-chicago-2,https://s3-media2.fl.yelpcdn.com/bphoto/JkWo1SPOpij7f4O0DPcQiA/o.jpg,False,https://www.yelp.com/biz/fork-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,992,"newamerican | American (New), breakfast_brunch | Breakfast & Brunch, wine_bars | Wine Bars",4.0,41.96511,-87.68662,True,True,False,$$,4600 N Lincoln Ave,,,Chicago,60625,US,IL,"4600 N Lincoln Ave, Chicago, IL 60625",+17737511500,(773) 751-1500,2911.5016611474066
Chicken Works & Salad Company,1kySpL0s7cdFRHD8XbsonA,chicken-works-and-salad-company-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/A6QMf5fEiKPptXVW1ROuvA/o.jpg,False,https://www.yelp.com/biz/chicken-works-and-salad-company-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,236,"hotdogs | Fast Food, tradamerican | American (Traditional), sandwiches | Sandwiches",4.0,41.9538906,-87.719712,True,True,False,$$,3658 W Irving Park Rd,,,Chicago,60618,US,IL,"3658 W Irving Park Rd, Chicago, IL 60618",+17735885488,(773) 588-5488,1612.418316989782
Taste of Lebanon Restaurant,6hw-HPdP1oDpCbMHBLid-w,taste-of-lebanon-restaurant-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/Wm-gcHS28GPeSF4PWxUC6Q/o.jpg,False,https://www.yelp.com/biz/taste-of-lebanon-restaurant-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,696,mideastern | Middle Eastern,4.5,41.9760635,-87.6686494,True,False,False,$,1509 W Foster Ave,,,Chicago,60640,US,IL,"1509 W Foster Ave, Chicago, IL 60640",+17733341600,(773) 334-1600,4433.017578736992
Mima's Taste of Cuba,6jshyTJKUdcz0YTHyhi1ew,mimas-taste-of-cuba-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/Ancr0y9Sq4u0O0t9eBBYJA/o.jpg,False,https://www.yelp.com/biz/mimas-taste-of-cuba-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,358,"cuban | Cuban, latin | Latin American, caribbean | Caribbean",4.0,41.95365,-87.70171,True,True,False,$,2925 W Irving Park Rd,,,Chicago,60618,US,IL,"2925 W Irving Park Rd, Chicago, IL 60618",+17736543075,(773) 654-3075,2304.4811168344395
Wok Cuisine,ZM5FEk492JPfUKFWqOZirA,wok-cuisine-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/az6omKmV91fFYqGzbUCjgQ/o.jpg,False,https://www.yelp.com/biz/wok-cuisine-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,224,chinese | Chinese,3.5,41.96426,-87.70868,True,True,False,$,4554 N Kedzie Ave,,,Chicago,60625,US,IL,"4554 N Kedzie Ave, Chicago, IL 60625",+17735888883,(773) 588-8883,1127.5217100487637
Quartino Ristorante,ziIfrqtyupmeNlPAOx6jTw,quartino-ristorante-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/Z6YpgycrUniinFNWWMzzDw/o.jpg,False,https://www.yelp.com/biz/quartino-ristorante-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,4662,"italian | Italian, wine_bars | Wine Bars",4.0,41.8934479679332,-87.6283662020996,True,False,False,$$,626 N State St,,,Chicago,60654,US,IL,"626 N State St, Chicago, IL 60654",+13126985000,(312) 698-5000,11343.395397808223
Backlot Coffee,VScrypD_qyg_Jzbz59BXmg,backlot-coffee-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/RoIk8fSjSJSnBnYZ9nYf2g/o.jpg,False,https://www.yelp.com/biz/backlot-coffee-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,91,"coffee | Coffee & Tea, donuts | Donuts, cafes | Cafes",5.0,41.9533408903263,-87.7319341152907,False,False,False,$$,3982 N Avondale Ave,,,Chicago,60641,US,IL,"3982 N Avondale Ave, Chicago, IL 60641",+17736573797,(773) 657-3797,1890.0782714800218
Crepe House Cafe,VYLQEouSQ8rY477drnBd_g,crepe-house-cafe-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/jxD-DAyg3RX8goZmqfrQUw/o.jpg,False,https://www.yelp.com/biz/crepe-house-cafe-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,41,"cafes | Cafes, icecream | Ice Cream & Frozen Yogurt, creperies | Creperies",5.0,41.972802,-87.745613,True,True,False,$,5033 N Elston Ave,Ste 107-A,,Chicago,60630,US,IL,"5033 N Elston Ave, Ste 107-A, Chicago, IL 60630",+17736287739,(773) 628-7739,2070.5285581086564
Taqueria San Juanito,ZSwi334j92PB9597wRe_ag,taqueria-san-juanito-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/j93tvIOesig6g-Y-Gjc_0Q/o.jpg,False,https://www.yelp.com/biz/taqueria-san-juanito-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,115,mexican | Mexican,4.0,41.9670972,-87.7086249,True,True,False,$,4714 N Kedzie Ave,,,Chicago,60625,US,IL,"4714 N Kedzie Ave, Chicago, IL 60625",+17735830304,(773) 583-0304,1056.8559049016649
Markellos Baking Company,PWWAB6L58fQoTtPwZlQ8OA,markellos-baking-company-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/W_jamuKAICgIlLz97UjAXg/o.jpg,False,https://www.yelp.com/biz/markellos-baking-company-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,68,"bakeries | Bakeries, desserts | Desserts",4.5,41.9684964,-87.7166854,False,False,False,$,3520 W Lawrence Ave,,,Chicago,60625,US,IL,"3520 W Lawrence Ave, Chicago, IL 60625",+17735399344,(773) 539-9344,392.1508480780752
