id,name,area,alias,image_url,is_closed,url,review_count,categories,rating,coordinates_latitude,coordinates_longitude,transactions_delivery,transactions_pickup,transactions_restaurant_reservation,price,location_address1,location_address2,location_address3,location_city,location_zip_code,location_country,location_state,display_address,phone,display_phone,distance
-PZ-bZHtfpm3WhJAPmRDLw,Mr. Submarine,West Garfield Park,mr-submarine-berwyn,https://s3-media1.fl.yelpcdn.com/bphoto/uF520I2EMNJRCF4R4Sv-xQ/o.jpg,False,https://www.yelp.com/biz/mr-submarine-berwyn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,24,sandwiches | Sandwiches,4.0,41.843666,-87.782806,True,True,False,$,6341 W 26th St,,,Berwyn,60402,US,IL,"6341 W 26th St, Berwyn, IL 60402",+17087959633,(708) 795-9633,5555.751578230993
-PdcNUhGeTsvbWkPAAQK_A,Starbucks,Greektown,starbucks-chicago-135,https://s3-media4.fl.yelpcdn.com/bphoto/Bz3XovKAlKMpgMd28l8JCw/o.jpg,False,https://www.yelp.com/biz/starbucks-chicago-135?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,60,coffee | Coffee & Tea,3.0,41.881513,-87.65218,True,False,False,$$,1001A West Madison Ave,,,Chicago,60607,US,IL,"1001A West Madison Ave, Chicago, IL 60607",+13124217073,(312) 421-7073,485.6142845268177
-PirwH7k4JXR7vnZSMHLLg,Firehouse Subs,Mount Greenwood,firehouse-subs-oak-lawn,https://s3-media1.fl.yelpcdn.com/bphoto/7wakDhlRs9yzX5UT4tYe7g/o.jpg,False,https://www.yelp.com/biz/firehouse-subs-oak-lawn?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,41,"sandwiches | Sandwiches, hotdogs | Fast Food, delis | Delis",3.0,41.69223,-87.74055,True,True,False,$,11008 S Cicero,,,Oak Lawn,60453,US,IL,"11008 S Cicero, Oak Lawn, IL 60453",+17086343950,(708) 634-3950,2175.114870644707
-PlOl5YoQn9aTglBOiSJ8Q,Gibsons Bar & Steakhouse,O'Hare,gibsons-bar-and-steakhouse-rosemont,https://s3-media3.fl.yelpcdn.com/bphoto/uRelgt8vNptkhWF93JCRrw/o.jpg,False,https://www.yelp.com/biz/gibsons-bar-and-steakhouse-rosemont?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,875,"steak | Steakhouses, tradamerican | American (Traditional), bars | Bars",4.0,41.97828,-87.86324,True,False,False,$$$,5464 North River Rd,,,Rosemont,60018,US,IL,"5464 North River Rd, Rosemont, IL 60018",+18479289900,(847) 928-9900,1933.133146711785
-PuoX--hN0A9f_d9hFI27A,Tiny Tap,Montclare,tiny-tap-elmwood-park,https://s3-media1.fl.yelpcdn.com/bphoto/z6V1sHFgEn2wKIpEVFy-EA/o.jpg,False,https://www.yelp.com/biz/tiny-tap-elmwood-park?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,15,sportsbars | Sports Bars,4.0,41.9087753,-87.8174438,False,False,False,$$,7648 W North Ave,,,Elmwood Park,60707,US,IL,"7648 W North Ave, Elmwood Park, IL 60707",+17087163946,(708) 716-3946,2736.740335555115
-Q0UQBx2kKZMjiQyweQhgg,Bang Bang Pie & Biscuits,Ravenswood,bang-bang-pie-and-biscuits-chicago-4,https://s3-media1.fl.yelpcdn.com/bphoto/KJEU8Mb7P5O9Q1XVWUVcoA/o.jpg,False,https://www.yelp.com/biz/bang-bang-pie-and-biscuits-chicago-4?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,242,"breakfast_brunch | Breakfast & Brunch, bakeries | Bakeries",4.0,41.9719361,-87.6790904,True,False,False,$,4947 N Damen Ave,,,Chicago,60625,US,IL,"4947 N Damen Ave, Chicago, IL 60625",+17735309020,(773) 530-9020,602.1079245416568
-QSd8rhzCui-tZEyIfwyQA,Ñ,Roscoe Village,ñ-chicago-3,https://s3-media4.fl.yelpcdn.com/bphoto/qzZFHOnvyWXf-nxeI_wz-g/o.jpg,False,https://www.yelp.com/biz/%C3%B1-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,265,"argentine | Argentine, lounges | Lounges, sportsbars | Sports Bars",4.0,41.9356832,-87.6927103,False,False,False,$$,2977 N Elston Ave,,,Chicago,60618,US,IL,"2977 N Elston Ave, Chicago, IL 60618",+17738669898,(773) 866-9898,795.9997105882734
-R1JS9R1KK1D_a2YFvQvsg,Ballast Point Chicago,Fulton Market,ballast-point-chicago-chicago-2,https://s3-media2.fl.yelpcdn.com/bphoto/EJdw1cqjdOlwKFP7_gUdxA/o.jpg,False,https://www.yelp.com/biz/ballast-point-chicago-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,240,"newamerican | American (New), brewpubs | Brewpubs",3.5,41.8861098,-87.6490118,True,True,False,$$,212 N Green St,,,Chicago,60607,US,IL,"212 N Green St, Chicago, IL 60607",+13122439570,(312) 243-9570,178.26755234206007
-RjNYuks75BliXnhchxLnw,Hot Woks Cool Sushi,Roscoe Village,hot-woks-cool-sushi-chicago-3,https://s3-media1.fl.yelpcdn.com/bphoto/-go8tYc8It6aRhKrrEQhhw/o.jpg,False,https://www.yelp.com/biz/hot-woks-cool-sushi-chicago-3?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,183,"sushi | Sushi Bars, chinese | Chinese, thai | Thai",3.5,41.94348,-87.67984,True,True,False,$$,2032 W Roscoe St,,,Chicago,60618,US,IL,"2032 W Roscoe St, Chicago, IL 60618",+17738809800,(773) 880-9800,583.698141923216
-Rkm27TQnfUvwtoSVeSMJw,Taqueria Baja Express,Morgan Park,taqueria-baja-express-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/7DQmnRd4fatSsPcPQZChWw/o.jpg,False,https://www.yelp.com/biz/taqueria-baja-express-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,14,tacos | Tacos,4.5,41.69144,-87.64272,True,False,False,,11128 S Halsted St,,,Chicago,60628,US,IL,"11128 S Halsted St, Chicago, IL 60628",+17736148355,(773) 614-8355,2006.9314978393127
-TQzyEuF3VGBm46uTIvKhQ,Mr Taco,Garfield Ridge,mr-taco-cicero,https://s3-media4.fl.yelpcdn.com/bphoto/4nsPB_d545xpcUzo1LvOrA/o.jpg,False,https://www.yelp.com/biz/mr-taco-cicero?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,73,mexican | Mexican,3.5,41.8343391418457,-87.7730102539062,True,False,False,$,5960 W Ogden Ave,,,Cicero,60804,US,IL,"5960 W Ogden Ave, Cicero, IL 60804",+17086523767,(708) 652-3767,3634.6916847947246
-TgbuliPbS8CmjSgBAkT1A,Harry's On Elston,Jefferson Park,harrys-on-elston-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/Fcheink1kwyi4CyeMkSdvA/o.jpg,False,https://www.yelp.com/biz/harrys-on-elston-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,9,bars | Bars,4.0,41.9895316,-87.7767426,False,False,False,$,5943 N Elston Ave,,,Chicago,60646,US,IL,"5943 N Elston Ave, Chicago, IL 60646",+17737744166,(773) 774-4166,998.6836856215051
-Tp77Ce5OCpP1-KXUYtX9A,Robust Coffee Lounge,Woodlawn,robust-coffee-lounge-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/ayXC_8IHewJgZ-sKVZTYRw/o.jpg,False,https://www.yelp.com/biz/robust-coffee-lounge-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,253,"breakfast_brunch | Breakfast & Brunch, coffee | Coffee & Tea, tradamerican | American (Traditional)",4.0,41.7805013,-87.5962316,True,True,False,$,6300 S Woodlawn,,,Chicago,60637,US,IL,"6300 S Woodlawn, Chicago, IL 60637",+17738914240,(773) 891-4240,652.7501449620476
-TudXVyxgz52cBOfT0OhTQ,Uncle Joes,Chatham,uncle-joes-chicago-6,https://s3-media1.fl.yelpcdn.com/bphoto/IMwhVqZRCrr4Gw_FBDZzaw/o.jpg,False,https://www.yelp.com/biz/uncle-joes-chicago-6?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,12,caribbean | Caribbean,2.5,41.7349547999391,-87.629358060658,True,True,False,,205 W 87th St,,,Chicago,60620,US,IL,"205 W 87th St, Chicago, IL 60620",,,1277.9078425008015
-TvHWlV0LeTZH_MvjpqysQ,Woodlawn Tap,Hyde Park,woodlawn-tap-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/jVQzhDSTrvcEF3QPVIygyw/o.jpg,False,https://www.yelp.com/biz/woodlawn-tap-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,144,"divebars | Dive Bars, tradamerican | American (Traditional), pubs | Pubs",3.5,41.7952007039879,-87.5968811334164,True,False,False,$,1172 E 55th St,,,Chicago,60615,US,IL,"1172 E 55th St, Chicago, IL 60615",+17736435516,(773) 643-5516,630.702883687929
-W8rtYk_mBsgoQHYVxAh2g,Cheesie's Pub and Grub,Lakeview,cheesies-pub-and-grub-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/XEM5mqI7l1WYt9MVTxdK5g/o.jpg,False,https://www.yelp.com/biz/cheesies-pub-and-grub-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1176,"sandwiches | Sandwiches, pubs | Pubs, newamerican | American (New)",4.0,41.9400049,-87.6538139,True,True,False,$,958 W Belmont Ave,,,Chicago,60657,US,IL,"958 W Belmont Ave, Chicago, IL 60657",+17733881574,(773) 388-1574,778.2424553052757
-W_95g03B9P8YPmRus4NSA,Valentina Restaurant,West Lawn,valentina-restaurant-chicago-2,https://s3-media3.fl.yelpcdn.com/bphoto/4i650JUqlD2Dxy7vhCPOtA/o.jpg,False,https://www.yelp.com/biz/valentina-restaurant-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,133,mexican | Mexican,4.0,41.778776,-87.735414,True,True,False,$$,4506 W 63rd St,,,Chicago,60629,US,IL,"4506 W 63rd St, Chicago, IL 60629",+17732845529,(773) 284-5529,1190.9669014752926
-WwqSNbXZ16Rv8r6wc_umQ,Bridgeport Coffee,Bridgeport,bridgeport-coffee-chicago-4,https://s3-media2.fl.yelpcdn.com/bphoto/jEpnVHfGpOKuhAvt4j_CcQ/o.jpg,False,https://www.yelp.com/biz/bridgeport-coffee-chicago-4?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,419,"coffee | Coffee & Tea, sandwiches | Sandwiches",4.0,41.8378601074219,-87.6508483886719,True,False,False,$,3101 S Morgan St,,,Chicago,60608,US,IL,"3101 S Morgan St, Chicago, IL 60608",+17732479950,(773) 247-9950,208.22305486925688
-XZBa3OugiXRAQGrrl-kCg,BallPark Pub,Canaryville,ballpark-pub-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/4Y7VHP7L59tVPDOkYg5Fow/o.jpg,False,https://www.yelp.com/biz/ballpark-pub-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,31,"pubs | Pubs, tradamerican | American (Traditional)",4.5,41.823653,-87.639521,True,True,False,$$,514 W Pershing Rd,,,Chicago,60609,US,IL,"514 W Pershing Rd, Chicago, IL 60609",+17736754687,(773) 675-4687,906.3923286857184
-YvlLk9bwFfRd2n5Ylswdg,Xurro,North Center,xurro-chicago-8,https://s3-media2.fl.yelpcdn.com/bphoto/aSw7O4_vpPEoOkDSPpDr9Q/o.jpg,False,https://www.yelp.com/biz/xurro-chicago-8?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,16,"desserts | Desserts, coffee | Coffee & Tea, mexican | Mexican",4.5,41.95309,-87.67775,True,True,False,,3927 N Lincoln Ave,,,Chicago,60613,US,IL,"3927 N Lincoln Ave, Chicago, IL 60613",+17739047649,(773) 904-7649,632.3973058546334
-ZFTAEd0RPA-e8WfAOglyQ,Birrieria Reyes de Ocotlan,Pilsen,birrieria-reyes-de-ocotlan-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/64OW3cillbzUMeh4f0FjFA/o.jpg,False,https://www.yelp.com/biz/birrieria-reyes-de-ocotlan-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,112,mexican | Mexican,4.0,41.85816,-87.65982,True,False,False,$,1322 W 18th St,,,Chicago,60608,US,IL,"1322 W 18th St, Chicago, IL 60608",+13127332613,(312) 733-2613,881.8367833897765
-ZalNQGHG3S7Y93p36CJZQ,Porkchop,Hyde Park,porkchop-chicago-2,https://s3-media1.fl.yelpcdn.com/bphoto/xAPyrMFSaMvIq-a-wIYFOQ/o.jpg,False,https://www.yelp.com/biz/porkchop-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,413,"bbq | Barbeque, southern | Southern, tradamerican | American (Traditional)",2.5,41.801795,-87.588925,True,True,False,$$,5121 S Harper Ave,,,Chicago,60615,US,IL,"5121 S Harper Ave, Chicago, IL 60615",+17734939333,(773) 493-9333,828.6862323133279
-_YMre4MSJWdzunTnYL_Uw,Buona Restaurant & Catering,Galewood,buona-restaurant-and-catering-oak-park,https://s3-media1.fl.yelpcdn.com/bphoto/mI-Py0bf0qFcH5HVuPftBg/o.jpg,False,https://www.yelp.com/biz/buona-restaurant-and-catering-oak-park?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,72,"italian | Italian, sandwiches | Sandwiches, burgers | Burgers",3.0,41.90861,-87.802441,True,False,False,$,7025 W North Ave,,,Oak Park,60302,US,IL,"7025 W North Ave, Oak Park, IL 60302",+17083831800,(708) 383-1800,1431.718831737022
-_ZIIUIHcg2cku4pLrrCkQ,Burger King,Washington Park,burger-king-chicago-71,https://s3-media2.fl.yelpcdn.com/bphoto/YimEFYciKRrc1EGgi_WJ7Q/o.jpg,False,https://www.yelp.com/biz/burger-king-chicago-71?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,8,"hotdogs | Fast Food, burgers | Burgers",1.5,41.79397,-87.62518,True,False,False,$,7 E Garfield Blvd,,,Chicago,60637,US,IL,"7 E Garfield Blvd, Chicago, IL 60637",,,596.5838269184046
-aFQSJkl_oYey86KZWMEwA,Pizza Express,Brainerd,pizza-express-chicago,https://s3-media3.fl.yelpcdn.com/bphoto/QhgKzVLUQyxZ2E0GLTregg/o.jpg,False,https://www.yelp.com/biz/pizza-express-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,1,pizza | Pizza,1.0,41.72303,-87.66289,False,False,False,,9400 S Ashland Ave,,,Chicago,60620,US,IL,"9400 S Ashland Ave, Chicago, IL 60620",+17732388836,(773) 238-8836,1323.948007639864
-aIXGAuLnicdsmOutY9ebQ,Terzo Piano,Printer's Row,terzo-piano-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/F7yF1mhzNl02MXT_W4f_hw/o.jpg,False,https://www.yelp.com/biz/terzo-piano-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,299,"italian | Italian, breakfast_brunch | Breakfast & Brunch",3.0,41.88009,-87.622264,True,False,False,$$,159 E Monroe St,,,Chicago,60603,US,IL,"159 E Monroe St, Chicago, IL 60603",+13124438650,(312) 443-8650,1104.4513592930184
-cF-WTfTk9pnwn2DOVpmUA,BB's,Cragin,bbs-chicago-2,https://s3-media3.fl.yelpcdn.com/bphoto/nMvBXHsArGEzioJMqxAeEg/o.jpg,False,https://www.yelp.com/biz/bbs-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,7,tradamerican | American (Traditional),4.0,41.938703,-87.745154,True,True,False,,4725 W Belmont Ave,,,Chicago,60641,US,IL,"4725 W Belmont Ave, Chicago, IL 60641",+17734277600,(773) 427-7600,1495.778250457049
-cb_VFiOGdvJWfs6pnMjFA,Los Asadores Mexican Grill,North Park,los-asadores-mexican-grill-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/TGyQ9HIK34j5FvzVp9cIdA/o.jpg,False,https://www.yelp.com/biz/los-asadores-mexican-grill-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,18,mexican | Mexican,5.0,41.97599,-87.711736,True,True,False,,3312 W Foster Ave,,,Chicago,60625,US,IL,"3312 W Foster Ave, Chicago, IL 60625",+17736543831,(773) 654-3831,1529.975826785743
-dDR4PYIDRUBzWBEKyjebQ,Mariano Park,Old Town,mariano-park-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/Unfz1H47fjUxCkbCrbpFYg/o.jpg,False,https://www.yelp.com/biz/mariano-park-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,21,parks | Parks,4.5,41.90181,-87.628199,False,False,False,,1031 N State St,,,Chicago,60610,US,IL,"1031 N State St, Chicago, IL 60610",+13127427895,(312) 742-7895,1002.6352649518477
-dupkkd-yqIUdRVNdn9OYw,FliP Crepes,West Loop,flip-crepes-chicago-17,https://s3-media1.fl.yelpcdn.com/bphoto/EyiMM7JIsKRQuInzgTrfSA/o.jpg,False,https://www.yelp.com/biz/flip-crepes-chicago-17?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,231,"creperies | Creperies, gluten_free | Gluten-Free, breakfast_brunch | Breakfast & Brunch",4.0,41.8839695,-87.6410747,True,True,False,$,131 N Clinton St,Ste 12,,Chicago,60661,US,IL,"131 N Clinton St, Ste 12, Chicago, IL 60661",+18888083547,(888) 808-3547,1030.3661844557305
-eCyWHQaVHHCKkhOsXntcQ,Vince's Pizza,Clearing,vinces-pizza-chicago-2,https://s3-media1.fl.yelpcdn.com/bphoto/EYo-PSQamY8Ltn01FDe3Hg/o.jpg,False,https://www.yelp.com/biz/vinces-pizza-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,98,pizza | Pizza,3.5,41.77751,-87.77707,True,True,False,$$,6217 W 63rd St,,,Chicago,60638,US,IL,"6217 W 63rd St, Chicago, IL 60638",+17735868550,(773) 586-8550,740.8985140650567
-eDzoIBoVgDwjWh7KsjXfA,Golden Nugget Pancake House,Belmont Central,golden-nugget-pancake-house-chicago-2,https://s3-media1.fl.yelpcdn.com/bphoto/2vAOOG-b6f7cSlSGfHQBQA/o.jpg,False,https://www.yelp.com/biz/golden-nugget-pancake-house-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,49,"breakfast_brunch | Breakfast & Brunch, tradamerican | American (Traditional)",2.5,41.93513,-87.76603,True,True,False,$$,3001 N Central Ave,,,Chicago,60634,US,IL,"3001 N Central Ave, Chicago, IL 60634",+17737255510,(773) 725-5510,1165.3741484954307
-ex6dMWNPdYvth0oFG45-g,Waldo Cooney's Pizza,Scottsdale,waldo-cooneys-pizza-chicago-2,https://s3-media3.fl.yelpcdn.com/bphoto/O2ijeBEoSN--J0dhSkw0xw/o.jpg,False,https://www.yelp.com/biz/waldo-cooneys-pizza-chicago-2?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,37,pizza | Pizza,2.5,41.7372924,-87.7213751,True,True,False,$,8541 S Pulaski Rd,,,Chicago,60652,US,IL,"8541 S Pulaski Rd, Chicago, IL 60652",+17735850965,(773) 585-0965,1156.9010622558862
-fYvsZKybtBorDlwxs9T1A,Dos Urban Cantina,Logan Square,dos-urban-cantina-chicago,https://s3-media4.fl.yelpcdn.com/bphoto/Gn9QPif5jeB51pcllqIueg/o.jpg,False,https://www.yelp.com/biz/dos-urban-cantina-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,365,"mexican | Mexican, cocktailbars | Cocktail Bars",4.0,41.91725,-87.69841,True,False,False,$$,2829 W Armitage Ave,,,Chicago,60647,US,IL,"2829 W Armitage Ave, Chicago, IL 60647",+17736616452,(773) 661-6452,1105.6272634096792
-fqGBZYWHJD0EKTwAE3tTA,Emerald Isle,Edison Park,emerald-isle-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/chfaapqlyEagLGJ-DRcq1Q/o.jpg,False,https://www.yelp.com/biz/emerald-isle-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,49,pubs | Pubs,3.0,42.0023536,-87.8157692,False,False,False,$$,6686 N Northwest Hwy,,,Chicago,60631,US,IL,"6686 N Northwest Hwy, Chicago, IL 60631",+17737752848,(773) 775-2848,659.7504731682961
-gSRme712W0gLjRj_7Upjw,J J Fish & Chicken,West Englewood,j-j-fish-and-chicken-chicago-4,https://s3-media3.fl.yelpcdn.com/bphoto/Z5fewm_rQTBZLKUgr9NX-A/o.jpg,False,https://www.yelp.com/biz/j-j-fish-and-chicken-chicago-4?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,4,chicken_wings | Chicken Wings,2.5,41.78117,-87.66385,True,True,False,,6201 S Ashland Ave,,,Chicago,60636,US,IL,"6201 S Ashland Ave, Chicago, IL 60636",+17737375700,(773) 737-5700,582.697417134482
-gVKPvkI0wLwvOucJpbd2g,Zebda,Irving Park,zebda-chicago,https://s3-media2.fl.yelpcdn.com/bphoto/dwRLK8MeFjTrBgPvtKK--A/o.jpg,False,https://www.yelp.com/biz/zebda-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,196,mediterranean | Mediterranean,4.0,41.959698,-87.728001,True,True,False,$,4344 N Elston Ave,,,Chicago,60641,US,IL,"4344 N Elston Ave, Chicago, IL 60641",+17735457000,(773) 545-7000,908.4398253934804
-gt8O2X5JO9Bx64GPxgkBA,Komorebi Sushi,West Town,komorebi-sushi-chicago,https://s3-media1.fl.yelpcdn.com/bphoto/sjWX4XOgUTPkvjuWfLgSmQ/o.jpg,False,https://www.yelp.com/biz/komorebi-sushi-chicago?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,224,"sushi | Sushi Bars, seafood | Seafood",4.5,41.90558,-87.67037,True,True,False,$$,1324 N Milwaukee Ave,,,Chicago,60622,US,IL,"1324 N Milwaukee Ave, Chicago, IL 60622",+17736611243,(773) 661-1243,524.0986954762986
-gu5a_QISKXBl4YnFD1WQQ,Mollie's Public House,Garfield Ridge,mollies-public-house-riverside,https://s3-media2.fl.yelpcdn.com/bphoto/Gaz7L-G23ffeXsyNsNs9DQ/o.jpg,False,https://www.yelp.com/biz/mollies-public-house-riverside?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,145,"irish_pubs | Irish Pub, newamerican | American (New), burgers | Burgers",4.5,41.8281895,-87.8208924,True,False,False,$$,31 Forest Ave,,,Riverside,60546,US,IL,"31 Forest Ave, Riverside, IL 60546",+17084472233,(708) 447-2233,5202.474620859758
-guW0gwM9bPUC8AtqQR9BA,Pizza Hut,West Elsdon,pizza-hut-chicago-36,https://s3-media3.fl.yelpcdn.com/bphoto/37-60Kar1J7tbq4nq0KJgw/o.jpg,False,https://www.yelp.com/biz/pizza-hut-chicago-36?adjust_creative=PeboZDsRVf7Ryw7esOnirA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=PeboZDsRVf7Ryw7esOnirA,3,"pizza | Pizza, italian | Italian, chicken_wings | Chicken Wings",1.5,41.8143118054756,-87.7242835042991,False,False,False,,4350 S Pulaski Rd,,,Chicago,60632,US,IL,"4350 S Pulaski Rd, Chicago, IL 60632",+17737672969,(773) 767-2969,2042.0341983634219
